Unnamed: 0,ResponseId,attention,sentence_name,answer,survey,row_id,score,sentence_id,probe_type,probe_number,interval_length,version,complexity,concept_tag
716,R_2Pv30PuIrz1flDi,7,correspondencecontinuationprompt1,"Next, you unlock the door.",5,104,1,correspondence,continuation,1,1,shuffled,3.0,temporal
717,R_2Pv30PuIrz1flDi,7,farcontinuationprompt1,"Now, you know that you will be here not so long",5,105,0,far,continuation,1,5,shuffled,2.0,objectness
718,R_2Pv30PuIrz1flDi,7,daycontinuationprompt2,"Next, you look at the clock and see that it is 7AM.",5,106,1,day,continuation,2,1,shuffled,1.0,temporal
719,R_2Pv30PuIrz1flDi,7,touchcontinuationprompt3,"Next, you feel a prick.",5,107,1,touch,continuation,3,3,shuffled,1.0,objectness
720,R_2Pv30PuIrz1flDi,7,completioncontinuationprompt3,"Next, you put the pen next to the complete form.",5,108,1,completion,continuation,3,0,shuffled,2.0,social
721,R_2Pv30PuIrz1flDi,7,mattercontinuationprompt1,"Next, you notice the ice melting.",5,109,0,matter,continuation,1,5,shuffled,3.0,geometry
722,R_2Pv30PuIrz1flDi,7,reciprocitycontinuationprompt3,"Next, you say thank you.",5,110,1,reciprocity,continuation,3,2,shuffled,3.0,social
723,R_2Pv30PuIrz1flDi,7,namescontinuationprompt1,"Next, you ask whether his name is Jeff.",5,111,0,names,continuation,1,5,shuffled,3.0,social
724,R_2Pv30PuIrz1flDi,7,agecontinuationprompt3,"Next, you think about how that was a long time ago.",5,112,1,age,continuation,3,5,shuffled,1.0,temporal
725,R_2Pv30PuIrz1flDi,7,largest2continuationprompt3,"Next, you leave less money for the next person.",5,113,1,largest2,continuation,3,2,shuffled,2.0,numerosity
726,R_2Pv30PuIrz1flDi,7,abovecontinuationprompt3,"Next, you look back at the books below the shelf.",5,114,0,above,continuation,3,3,shuffled,1.0,geometry
739,R_2dXnF7WMcmPPF5L,7,correspondencecontinuationprompt1,"Next, you unlock the door.",5,468,1,correspondence,continuation,1,1,shuffled,3.0,temporal
740,R_2dXnF7WMcmPPF5L,7,farcontinuationprompt1,"Now, you know that you will be here not so long",5,469,0,far,continuation,1,5,shuffled,2.0,objectness
741,R_2dXnF7WMcmPPF5L,7,daycontinuationprompt2,"Next, you look at the clock and see that it is 7AM.",5,470,1,day,continuation,2,1,shuffled,1.0,temporal
742,R_2dXnF7WMcmPPF5L,7,touchcontinuationprompt3,"Next, you feel a prick.",5,471,1,touch,continuation,3,3,shuffled,1.0,objectness
743,R_2dXnF7WMcmPPF5L,7,completioncontinuationprompt3,"Next, you put the pen next to the complete form.",5,472,1,completion,continuation,3,0,shuffled,2.0,social
744,R_2dXnF7WMcmPPF5L,7,mattercontinuationprompt1,"Next, you notice the ice melting.",5,473,0,matter,continuation,1,5,shuffled,3.0,geometry
745,R_2dXnF7WMcmPPF5L,7,reciprocitycontinuationprompt3,"Next, you say thank you.",5,474,1,reciprocity,continuation,3,2,shuffled,3.0,social
746,R_2dXnF7WMcmPPF5L,7,namescontinuationprompt1,"Next, you ask whether his name is John.",5,475,1,names,continuation,1,5,shuffled,3.0,social
747,R_2dXnF7WMcmPPF5L,7,agecontinuationprompt3,"Next, you think about how that was a long time ago.",5,476,1,age,continuation,3,5,shuffled,1.0,temporal
748,R_2dXnF7WMcmPPF5L,7,largest2continuationprompt3,"Next, you leave less money for the next person.",5,477,1,largest2,continuation,3,2,shuffled,2.0,numerosity
749,R_2dXnF7WMcmPPF5L,7,abovecontinuationprompt3,"Next, you look back at the books on top of the shelf.",5,478,1,above,continuation,3,3,shuffled,1.0,geometry
762,R_2xK1a0lg8JBtx5S,6,correspondencecontinuationprompt1,"Next, you unlock the door.",5,13,1,correspondence,continuation,1,1,shuffled,3.0,temporal
763,R_2xK1a0lg8JBtx5S,6,farcontinuationprompt1,"Now, you know that you will be here not so long",5,14,0,far,continuation,1,5,shuffled,2.0,objectness
764,R_2xK1a0lg8JBtx5S,6,daycontinuationprompt2,"Next, you look at the clock and see that it is 7AM.",5,15,1,day,continuation,2,1,shuffled,1.0,temporal
765,R_2xK1a0lg8JBtx5S,6,touchcontinuationprompt3,"Next, you feel nothing.",5,16,0,touch,continuation,3,3,shuffled,1.0,objectness
766,R_2xK1a0lg8JBtx5S,6,completioncontinuationprompt3,"Next, you put the pen next to the complete form.",5,17,1,completion,continuation,3,0,shuffled,2.0,social
767,R_2xK1a0lg8JBtx5S,6,mattercontinuationprompt1,"Next, you notice the water boiling.",5,18,1,matter,continuation,1,5,shuffled,3.0,geometry
768,R_2xK1a0lg8JBtx5S,6,reciprocitycontinuationprompt3,"Next, you say thank you.",5,19,1,reciprocity,continuation,3,2,shuffled,3.0,social
769,R_2xK1a0lg8JBtx5S,6,namescontinuationprompt1,"Next, you ask whether his name is John.",5,20,1,names,continuation,1,5,shuffled,3.0,social
770,R_2xK1a0lg8JBtx5S,6,agecontinuationprompt3,"Next, you think about how that was a long time ago.",5,21,1,age,continuation,3,5,shuffled,1.0,temporal
771,R_2xK1a0lg8JBtx5S,6,largest2continuationprompt3,"Next, you leave less money for the next person.",5,22,1,largest2,continuation,3,2,shuffled,2.0,numerosity
772,R_2xK1a0lg8JBtx5S,6,abovecontinuationprompt3,"Next, you look back at the books on top of the shelf.",5,23,1,above,continuation,3,3,shuffled,1.0,geometry
785,R_8VxB6pPyXB3kyAq,6,correspondencecontinuationprompt1,"Next, you unlock the door.",5,377,1,correspondence,continuation,1,1,shuffled,3.0,temporal
786,R_8VxB6pPyXB3kyAq,6,farcontinuationprompt1,"Now, you know that you will be here not so long",5,378,0,far,continuation,1,5,shuffled,2.0,objectness
787,R_8VxB6pPyXB3kyAq,6,daycontinuationprompt2,"Next, you look at the clock and see that it is 7AM.",5,379,1,day,continuation,2,1,shuffled,1.0,temporal
788,R_8VxB6pPyXB3kyAq,6,touchcontinuationprompt3,"Next, you feel nothing.",5,380,0,touch,continuation,3,3,shuffled,1.0,objectness
789,R_8VxB6pPyXB3kyAq,6,completioncontinuationprompt3,"Next, you put the pen next to the complete form.",5,381,1,completion,continuation,3,0,shuffled,2.0,social
790,R_8VxB6pPyXB3kyAq,6,mattercontinuationprompt1,"Next, you notice the water boiling.",5,382,1,matter,continuation,1,5,shuffled,3.0,geometry
791,R_8VxB6pPyXB3kyAq,6,reciprocitycontinuationprompt3,"Next, you say thank you.",5,383,1,reciprocity,continuation,3,2,shuffled,3.0,social
792,R_8VxB6pPyXB3kyAq,6,namescontinuationprompt1,"Next, you ask whether his name is Jeff.",5,384,0,names,continuation,1,5,shuffled,3.0,social
793,R_8VxB6pPyXB3kyAq,6,agecontinuationprompt3,"Next, you think about how that was a long time ago.",5,385,1,age,continuation,3,5,shuffled,1.0,temporal
794,R_8VxB6pPyXB3kyAq,6,largest2continuationprompt3,"Next, you leave more money for the next person.",5,386,0,largest2,continuation,3,2,shuffled,2.0,numerosity
795,R_8VxB6pPyXB3kyAq,6,abovecontinuationprompt3,"Next, you look back at the books on top of the shelf.",5,387,1,above,continuation,3,3,shuffled,1.0,geometry
808,R_21fbvAxlgz6NINb,7,smallest2continuationprompt1,"Next, you look back at the smaller apple in your hand.",6,473,1,smallest2,continuation,1,0,shuffled,2.0,numerosity
809,R_21fbvAxlgz6NINb,7,continuation2continuationprompt1,"Next, you open the chest.",6,474,1,continuation2,continuation,1,3,shuffled,3.0,temporal
810,R_21fbvAxlgz6NINb,7,cuttingcontinuationprompt1,"Next, you go for a walk in the garden.",6,475,1,cutting,continuation,1,2,shuffled,3.0,geometry
811,R_21fbvAxlgz6NINb,7,dyingcontinuationprompt1,"Next, you notice the flowers are still alive when you return.",6,476,0,dying,continuation,1,1,shuffled,3.0,temporal
812,R_21fbvAxlgz6NINb,7,reciprocitycontinuationprompt3,"Next, you say thank you.",6,477,1,reciprocity,continuation,3,2,shuffled,3.0,social
813,R_21fbvAxlgz6NINb,7,namescontinuationprompt1,"Next, you ask whether his name is John.",6,479,1,names,continuation,1,1,shuffled,3.0,social
814,R_21fbvAxlgz6NINb,7,continuation3continuationprompt1,"Next, you open the safe.",6,480,1,continuation3,continuation,1,2,shuffled,3.0,temporal
815,R_21fbvAxlgz6NINb,7,newcontinuationprompt2,"Next, you look at all the dust.",6,481,0,new,continuation,2,0,shuffled,2.0,temporal
816,R_21fbvAxlgz6NINb,7,copycontinuationprompt3,"Now, you have two lists.",6,482,1,copy,continuation,3,4,shuffled,2.0,social
817,R_21fbvAxlgz6NINb,7,mattercontinuationprompt2,"Next, you notice the gas forming.",6,483,1,matter,continuation,2,3,shuffled,3.0,geometry
830,R_2HhC7yKTpW8XkcN,6,smallest2continuationprompt1,"Next, you look back at the smaller apple in your hand.",6,197,1,smallest2,continuation,1,0,shuffled,2.0,numerosity
831,R_2HhC7yKTpW8XkcN,6,continuation2continuationprompt1,"Next, you open the chest.",6,198,1,continuation2,continuation,1,3,shuffled,3.0,temporal
832,R_2HhC7yKTpW8XkcN,6,cuttingcontinuationprompt1,"Next, you go for a walk in the neighborhood.",6,199,0,cutting,continuation,1,2,shuffled,3.0,geometry
833,R_2HhC7yKTpW8XkcN,6,dyingcontinuationprompt1,"Next, you notice the flowers are dead when you return.",6,200,1,dying,continuation,1,1,shuffled,3.0,temporal
834,R_2HhC7yKTpW8XkcN,6,reciprocitycontinuationprompt3,"Next, you say thank you.",6,201,1,reciprocity,continuation,3,2,shuffled,3.0,social
835,R_2HhC7yKTpW8XkcN,6,namescontinuationprompt1,"Next, you ask whether his name is Jeff.",6,203,0,names,continuation,1,1,shuffled,3.0,social
836,R_2HhC7yKTpW8XkcN,6,continuation3continuationprompt1,"Next, you open the safe.",6,204,1,continuation3,continuation,1,2,shuffled,3.0,temporal
837,R_2HhC7yKTpW8XkcN,6,newcontinuationprompt2,"Next, you look at all the sparkling gold.",6,205,1,new,continuation,2,0,shuffled,2.0,temporal
838,R_2HhC7yKTpW8XkcN,6,copycontinuationprompt3,"Now, you have two lists.",6,206,1,copy,continuation,3,4,shuffled,2.0,social
839,R_2HhC7yKTpW8XkcN,6,mattercontinuationprompt2,"Next, you notice the gas forming.",6,207,1,matter,continuation,2,3,shuffled,3.0,geometry
852,R_2ISmbtPKQ85MYDa,6,smallest2continuationprompt1,"Next, you look back at the bigger apple in your hand.",6,381,0,smallest2,continuation,1,0,shuffled,2.0,numerosity
853,R_2ISmbtPKQ85MYDa,6,continuation2continuationprompt1,"Next, you open the chest.",6,382,1,continuation2,continuation,1,3,shuffled,3.0,temporal
854,R_2ISmbtPKQ85MYDa,6,cuttingcontinuationprompt1,"Next, you go for a walk in the garden.",6,383,1,cutting,continuation,1,2,shuffled,3.0,geometry
855,R_2ISmbtPKQ85MYDa,6,dyingcontinuationprompt1,"Next, you notice the flowers are dead when you return.",6,384,1,dying,continuation,1,1,shuffled,3.0,temporal
856,R_2ISmbtPKQ85MYDa,6,reciprocitycontinuationprompt3,"Next, you say thank you.",6,385,1,reciprocity,continuation,3,2,shuffled,3.0,social
857,R_2ISmbtPKQ85MYDa,6,namescontinuationprompt1,"Next, you ask whether his name is Jeff.",6,387,0,names,continuation,1,1,shuffled,3.0,social
858,R_2ISmbtPKQ85MYDa,6,continuation3continuationprompt1,"Next, you open the safe.",6,388,1,continuation3,continuation,1,2,shuffled,3.0,temporal
859,R_2ISmbtPKQ85MYDa,6,newcontinuationprompt2,"Next, you look at all the dust.",6,389,0,new,continuation,2,0,shuffled,2.0,temporal
860,R_2ISmbtPKQ85MYDa,6,copycontinuationprompt3,"Now, you have one list.",6,390,0,copy,continuation,3,4,shuffled,2.0,social
861,R_2ISmbtPKQ85MYDa,6,mattercontinuationprompt2,"Next, you notice the gas forming.",6,391,1,matter,continuation,2,3,shuffled,3.0,geometry
874,R_7TUgWuydE0cBlYu,7,smallest2continuationprompt1,"Next, you look back at the bigger apple in your hand.",6,289,0,smallest2,continuation,1,0,shuffled,2.0,numerosity
875,R_7TUgWuydE0cBlYu,7,continuation2continuationprompt1,"Next, you close the chest.",6,290,0,continuation2,continuation,1,3,shuffled,3.0,temporal
876,R_7TUgWuydE0cBlYu,7,cuttingcontinuationprompt1,"Next, you go for a walk in the garden.",6,291,1,cutting,continuation,1,2,shuffled,3.0,geometry
877,R_7TUgWuydE0cBlYu,7,dyingcontinuationprompt1,"Next, you notice the flowers are dead when you return.",6,292,1,dying,continuation,1,1,shuffled,3.0,temporal
878,R_7TUgWuydE0cBlYu,7,reciprocitycontinuationprompt3,"Next, you say thank you.",6,293,1,reciprocity,continuation,3,2,shuffled,3.0,social
879,R_7TUgWuydE0cBlYu,7,namescontinuationprompt1,"Next, you ask whether his name is John.",6,295,1,names,continuation,1,1,shuffled,3.0,social
880,R_7TUgWuydE0cBlYu,7,continuation3continuationprompt1,"Next, you open the safe.",6,296,1,continuation3,continuation,1,2,shuffled,3.0,temporal
881,R_7TUgWuydE0cBlYu,7,newcontinuationprompt2,"Next, you look at all the dust.",6,297,0,new,continuation,2,0,shuffled,2.0,temporal
882,R_7TUgWuydE0cBlYu,7,copycontinuationprompt3,"Now, you have one list.",6,298,0,copy,continuation,3,4,shuffled,2.0,social
883,R_7TUgWuydE0cBlYu,7,mattercontinuationprompt2,"Next, you notice the gas forming.",6,299,1,matter,continuation,2,3,shuffled,3.0,geometry
896,R_8DSE1mwBmRza31B,7,smallest2continuationprompt1,"Next, you look back at the smaller apple in your hand.",6,565,1,smallest2,continuation,1,0,shuffled,2.0,numerosity
897,R_8DSE1mwBmRza31B,7,continuation2continuationprompt1,"Next, you open the chest.",6,566,1,continuation2,continuation,1,3,shuffled,3.0,temporal
898,R_8DSE1mwBmRza31B,7,cuttingcontinuationprompt1,"Next, you go for a walk in the garden.",6,567,1,cutting,continuation,1,2,shuffled,3.0,geometry
899,R_8DSE1mwBmRza31B,7,dyingcontinuationprompt1,"Next, you notice the flowers are still alive when you return.",6,568,0,dying,continuation,1,1,shuffled,3.0,temporal
900,R_8DSE1mwBmRza31B,7,reciprocitycontinuationprompt3,"Next, you say thank you.",6,569,1,reciprocity,continuation,3,2,shuffled,3.0,social
901,R_8DSE1mwBmRza31B,7,namescontinuationprompt1,"Next, you ask whether his name is John.",6,571,1,names,continuation,1,1,shuffled,3.0,social
902,R_8DSE1mwBmRza31B,7,continuation3continuationprompt1,"Next, you open the safe.",6,572,1,continuation3,continuation,1,2,shuffled,3.0,temporal
903,R_8DSE1mwBmRza31B,7,newcontinuationprompt2,"Next, you look at all the sparkling gold.",6,573,1,new,continuation,2,0,shuffled,2.0,temporal
904,R_8DSE1mwBmRza31B,7,copycontinuationprompt3,"Now, you have two lists.",6,574,1,copy,continuation,3,4,shuffled,2.0,social
905,R_8DSE1mwBmRza31B,7,mattercontinuationprompt2,"Next, you notice the gas forming.",6,575,1,matter,continuation,2,3,shuffled,3.0,geometry
918,R_8Qy8p24wqPl6p9n,5,smallest2continuationprompt1,"Next, you look back at the smaller apple in your hand.",6,105,1,smallest2,continuation,1,0,shuffled,2.0,numerosity
919,R_8Qy8p24wqPl6p9n,5,continuation2continuationprompt1,"Next, you open the chest.",6,106,1,continuation2,continuation,1,3,shuffled,3.0,temporal
920,R_8Qy8p24wqPl6p9n,5,cuttingcontinuationprompt1,"Next, you go for a walk in the garden.",6,107,1,cutting,continuation,1,2,shuffled,3.0,geometry
921,R_8Qy8p24wqPl6p9n,5,dyingcontinuationprompt1,"Next, you notice the flowers are dead when you return.",6,108,1,dying,continuation,1,1,shuffled,3.0,temporal
922,R_8Qy8p24wqPl6p9n,5,reciprocitycontinuationprompt3,"Next, you say thank you.",6,109,1,reciprocity,continuation,3,2,shuffled,3.0,social
923,R_8Qy8p24wqPl6p9n,5,namescontinuationprompt1,"Next, you ask whether his name is John.",6,111,1,names,continuation,1,1,shuffled,3.0,social
924,R_8Qy8p24wqPl6p9n,5,continuation3continuationprompt1,"Next, you open the safe.",6,112,1,continuation3,continuation,1,2,shuffled,3.0,temporal
925,R_8Qy8p24wqPl6p9n,5,newcontinuationprompt2,"Next, you look at all the dust.",6,113,0,new,continuation,2,0,shuffled,2.0,temporal
926,R_8Qy8p24wqPl6p9n,5,copycontinuationprompt3,"Now, you have two lists.",6,114,1,copy,continuation,3,4,shuffled,2.0,social
927,R_8Qy8p24wqPl6p9n,5,mattercontinuationprompt2,"Next, you notice the gas forming.",6,115,1,matter,continuation,2,3,shuffled,3.0,geometry
940,R_8ZP9f4t8l9cLCIg,7,smallest2continuationprompt1,"Next, you look back at the smaller apple in your hand.",6,13,1,smallest2,continuation,1,0,shuffled,2.0,numerosity
941,R_8ZP9f4t8l9cLCIg,7,continuation2continuationprompt1,"Next, you open the chest.",6,14,1,continuation2,continuation,1,3,shuffled,3.0,temporal
942,R_8ZP9f4t8l9cLCIg,7,cuttingcontinuationprompt1,"Next, you go for a walk in the neighborhood.",6,15,0,cutting,continuation,1,2,shuffled,3.0,geometry
943,R_8ZP9f4t8l9cLCIg,7,dyingcontinuationprompt1,"Next, you notice the flowers are dead when you return.",6,16,1,dying,continuation,1,1,shuffled,3.0,temporal
944,R_8ZP9f4t8l9cLCIg,7,reciprocitycontinuationprompt3,"Next, you say thank you.",6,17,1,reciprocity,continuation,3,2,shuffled,3.0,social
945,R_8ZP9f4t8l9cLCIg,7,namescontinuationprompt1,"Next, you ask whether his name is John.",6,19,1,names,continuation,1,1,shuffled,3.0,social
946,R_8ZP9f4t8l9cLCIg,7,continuation3continuationprompt1,"Next, you open the safe.",6,20,1,continuation3,continuation,1,2,shuffled,3.0,temporal
947,R_8ZP9f4t8l9cLCIg,7,newcontinuationprompt2,"Next, you look at all the sparkling gold.",6,21,1,new,continuation,2,0,shuffled,2.0,temporal
948,R_8ZP9f4t8l9cLCIg,7,copycontinuationprompt3,"Now, you have two lists.",6,22,1,copy,continuation,3,4,shuffled,2.0,social
949,R_8ZP9f4t8l9cLCIg,7,mattercontinuationprompt2,"Next, you notice the gas forming.",6,23,1,matter,continuation,2,3,shuffled,3.0,geometry
