sentence-id,sentence-name,interval-length,probe-method,score-good,score-bad,score-diff,correct,model,prompt_type,complexity,concept_tag,has_tag
lower2,lower2_interval_3_continuation_3,3,continuation,-2.502550801835484,-2.489910617867741,-0.0126401839677421,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_4_continuation_1,4,continuation,-2.383700724822,-2.3731398989648573,-0.0105608258571425,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_4_continuation_2,4,continuation,-2.4451274609252054,-2.448598939911507,0.0034714789863015,True,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_4_continuation_3,4,continuation,-2.479709759887324,-2.47312620974,-0.0065835501473241,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_5_continuation_1,5,continuation,-2.3890907285538665,-2.388752186953867,-0.0003385415999996,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_5_continuation_2,5,continuation,-2.4510484965771795,-2.452094200147949,0.0010457035707696,True,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_5_continuation_3,5,continuation,-2.4795264694281576,-2.4748042757439475,-0.0047221936842101,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_6_continuation_1,6,continuation,-2.253772247424884,-2.2490767986574416,-0.0046954487674422,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_6_continuation_2,6,continuation,-2.297154244242022,-2.295138026713932,-0.00201621752809,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
lower2,lower2_interval_6_continuation_3,6,continuation,-2.322834716236092,-2.3174523976154022,-0.0053823186206898,False,gemma2-9b-instruct,continuation,2.0,Numerosity,True
smallest,smallest_interval_1_continuation_1,1,continuation,-2.9090298459060007,-2.8960128781520003,-0.0130169677540004,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_1_continuation_2,1,continuation,-2.967138078433333,-2.974706437877778,0.0075683594444444,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_1_continuation_3,1,continuation,-2.9170567439384616,-2.867940657938461,-0.0491160860000001,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_2_continuation_1,2,continuation,-2.9383783175070173,-2.9140065512912283,-0.0243717662157889,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_2_continuation_2,2,continuation,-2.910466038967442,-2.9390205561302327,0.0285545171627905,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_2_continuation_3,2,continuation,-3.0317293249478263,-3.0028464275565225,-0.0288828973913037,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_3_continuation_1,3,continuation,-2.852171156080952,-2.827509077684127,-0.0246620783968247,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_3_continuation_2,3,continuation,-2.7867372474265304,-2.823729534583673,0.036992287157143,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_3_continuation_3,3,continuation,-2.938030829934615,-2.8931840749346147,-0.0448467550000004,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_4_continuation_1,4,continuation,-2.6764316282362324,-2.663455907801449,-0.0129757204347829,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_4_continuation_2,4,continuation,-2.651338612047273,-2.7250602028654543,0.0737215908181814,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_4_continuation_3,4,continuation,-2.7156416795275864,-2.6696506370103448,-0.0459910425172416,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_5_continuation_1,5,continuation,-2.7330402373025,-2.7239978789275,-0.0090423583750003,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_5_continuation_2,5,continuation,-2.6913361984257573,-2.722581112162121,0.0312449137363635,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_5_continuation_3,5,continuation,-2.797969873531884,-2.7561545994739127,-0.0418152740579711,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_6_continuation_1,6,continuation,-2.715690266104545,-2.7075725903318184,-0.008117675772727,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_6_continuation_2,6,continuation,-2.677534155136486,-2.7119550964878374,0.0344209413513514,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest,smallest_interval_6_continuation_3,6,continuation,-2.7398584539753243,-2.721405227611688,-0.0184532263636363,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest,largest_interval_1_continuation_1,1,continuation,-2.8340699938888894,-2.713199615811112,-0.1208703780777775,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_1_continuation_2,1,continuation,-2.7845982141714285,-2.803696986742857,0.0190987725714286,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_1_continuation_3,1,continuation,-2.641284179668572,-2.5621285576000004,-0.0791556220685714,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_2_continuation_1,2,continuation,-2.8735921225777776,-2.7834889730488888,-0.0901031495288888,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_2_continuation_2,2,continuation,-2.863947088568182,-2.887656472386364,0.0237093838181818,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_2_continuation_3,2,continuation,-2.6848255507000007,-2.6815185548409093,-0.0033069958590914,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_3_continuation_1,3,continuation,-2.965826416334,-2.87010253938,-0.095723876954,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_3_continuation_2,3,continuation,-2.91211934032653,-2.941476004612245,0.0293566642857148,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_3_continuation_3,3,continuation,-2.8404441369938773,-2.8280010616163263,-0.012443075377551,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_4_continuation_1,4,continuation,-2.867115020960937,-2.8025655747765628,-0.0645494461843747,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_4_continuation_2,4,continuation,-2.8305160283492063,-2.8631533673015874,0.032637338952381,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_4_continuation_3,4,continuation,-2.789481027038095,-2.7568354534238093,-0.0326455736142858,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_5_continuation_1,5,continuation,-2.9858578198767125,-2.9351472203287674,-0.0507105995479451,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_5_continuation_2,5,continuation,-2.976389567180556,-3.00586954775,0.0294799805694441,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_5_continuation_3,5,continuation,-2.9330215456,-2.9052687753152777,-0.0277527702847222,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_6_continuation_1,6,continuation,-2.978638477884615,-2.9256709173141027,-0.0529675605705124,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_6_continuation_2,6,continuation,-2.970760196974026,-3.0075715302207797,0.0368113332467534,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest,largest_interval_6_continuation_3,6,continuation,-2.937089400025974,-2.908315683511688,-0.0287737165142858,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
lower,lower_interval_1_continuation_1,1,continuation,-2.4259562169377777,-2.49142930716,0.0654730902222224,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_1_continuation_2,1,continuation,-2.4417686458791668,-2.4746462500458333,0.0328776041666665,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_1_continuation_3,1,continuation,-2.6405520227869568,-2.618643055395653,-0.0219089673913042,False,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_2_continuation_1,2,continuation,-2.494418162116981,-2.5496952847584904,0.0552771226415091,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_2_continuation_2,2,continuation,-2.471456255182143,-2.485825674825,0.0143694196428572,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_2_continuation_3,2,continuation,-2.647767243559259,-2.6332996509666664,-0.0144675925925925,False,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_3_continuation_1,3,continuation,-2.986176490659375,-3.030213355971875,0.0440368653125,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_3_continuation_2,3,continuation,-3.008545832779104,-3.0218405650955225,0.0132947323164183,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_3_continuation_3,3,continuation,-3.1042865459261537,-3.092533991821538,-0.0117525541046155,False,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_4_continuation_1,4,continuation,-2.927324820176812,-2.966811912495652,0.0394870923188404,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_4_continuation_2,4,continuation,-2.967503017697222,-2.9743932086694445,0.0068901909722223,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_4_continuation_3,4,continuation,-3.0446437289171437,-3.0297441753457144,-0.0148995535714289,False,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_5_continuation_1,5,continuation,-2.8896615715468355,-2.9220735573696204,0.0324119858227849,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_5_continuation_2,5,continuation,-2.9205419027829267,-2.925180574660976,0.0046386718780486,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_5_continuation_3,5,continuation,-2.9837287902775,-2.9656623840275,-0.01806640625,False,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_6_continuation_1,6,continuation,-2.987942717761628,-3.017512121831395,0.0295694040697673,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_6_continuation_2,6,continuation,-3.0143322890730344,-3.0213547609831464,0.0070224719101119,True,gemma2-27b-instruct,continuation,1.0,Numerosity,True
lower,lower_interval_6_continuation_3,6,continuation,-3.0803608510057465,-3.0641072590517235,-0.0162535919540229,False,gemma2-27b-instruct,continuation,1.0,Numerosity,True
more,more_interval_1_continuation_1,1,continuation,-2.8355659034176472,-2.950613582652941,0.1150476792352939,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_1_continuation_2,1,continuation,-2.867261100888235,-2.718694349888235,-0.1485667510000001,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_1_continuation_3,1,continuation,-2.221379722121952,-2.381939399626829,0.1605596775048781,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_2_continuation_1,2,continuation,-2.762160882541463,-2.8273404747609754,0.0651795922195122,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_2_continuation_2,2,continuation,-2.758647639395122,-2.703852955712195,-0.0547946836829269,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_2_continuation_3,2,continuation,-2.216615676733333,-2.358804702475,0.1421890257416671,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_3_continuation_1,3,continuation,-2.8195283308521737,-2.869717805156521,0.0501894743043478,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_3_continuation_2,3,continuation,-2.814520794286957,-2.760170314547826,-0.0543504797391305,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_3_continuation_3,3,continuation,-2.324384581088679,-2.4676870670603783,0.1433024859716991,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_4_continuation_1,4,continuation,-2.909279271161404,-2.9538370767754385,0.0445578056140347,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_4_continuation_2,4,continuation,-2.904323644845614,-2.861787494845614,-0.0425361500000001,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_4_continuation_3,4,continuation,-2.5101995467843747,-2.6198844909515624,0.1096849441671876,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_5_continuation_1,5,continuation,-2.7244006347333336,-2.759172770146667,0.0347721354133332,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_5_continuation_2,5,continuation,-2.7243420409466665,-2.7003381347333333,-0.0240039062133332,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_5_continuation_3,5,continuation,-2.436377176329268,-2.522474335390244,0.086097159060976,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_6_continuation_1,6,continuation,-2.6979162898765434,-2.742172052802469,0.0442557629259257,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_6_continuation_2,6,continuation,-2.7028262290987657,-2.672549777530864,-0.0302764515679014,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
more,more_interval_6_continuation_3,6,continuation,-2.424236991159091,-2.504429210386364,0.080192219227273,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_1_continuation_1,1,continuation,-3.007419162194444,-2.891886393305556,-0.1155327688888885,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_1_continuation_2,1,continuation,-2.656787024611111,-2.7578201292583326,0.1010331046472217,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_1_continuation_3,1,continuation,-2.540216936102857,-2.592493393617647,0.05227645751479,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_2_continuation_1,2,continuation,-3.00950985852381,-2.909900483642857,-0.0996093748809525,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_2_continuation_2,2,continuation,-2.7070908318928573,-2.810279482769048,0.1031886508761905,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_2_continuation_3,2,continuation,-2.5753359907682927,-2.690856933325,0.1155209425567074,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_3_continuation_1,3,continuation,-3.084325673408163,-2.9912084462040816,-0.0931172272040816,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_3_continuation_2,3,continuation,-2.818517567891837,-2.916204646930612,0.0976870790387751,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_3_continuation_3,3,continuation,-2.729616800666667,-2.8540766287659576,0.1244598280992907,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_4_continuation_1,4,continuation,-2.6825462007478262,-2.616339862965217,-0.0662063377826087,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_4_continuation_2,4,continuation,-2.524558025578261,-2.5881038054797103,0.0635457799014491,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_4_continuation_3,4,continuation,-2.467482398288236,-2.578647670277612,0.1111652719893765,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_5_continuation_1,5,continuation,-2.9377976382240965,-2.880406942573494,-0.0573906956506022,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_5_continuation_2,5,continuation,-2.7940401743506023,-2.854703052922892,0.0606628785722893,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_5_continuation_3,5,continuation,-2.776710882378049,-2.853196697303704,0.0764858149256548,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_6_continuation_1,6,continuation,-2.827264303687912,-2.7808292932703296,-0.0464350104175825,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_6_continuation_2,6,continuation,-2.6991399408659342,-2.7538262670615388,0.0546863261956045,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest2,smallest2_interval_6_continuation_3,6,continuation,-2.70140262184,-2.7707222927707864,0.0693196709307861,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_1_continuation_1,1,continuation,-3.414162997734483,-3.5443199421724136,0.1301569444379304,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_1_continuation_2,1,continuation,-3.4618377688296302,-3.5811174183703707,0.1192796495407404,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_1_continuation_3,1,continuation,-4.145688657407407,-4.078559027777778,-0.0671296296296297,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_2_continuation_1,2,continuation,-3.085478247990244,-3.170707516746341,0.0852292687560969,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_2_continuation_2,2,continuation,-2.9944767097589744,-3.0904740556307693,0.0959973458717948,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_2_continuation_3,2,continuation,-3.3421016597333337,-3.264496241117949,-0.0776054186153847,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_3_continuation_1,3,continuation,-3.063573634214894,-3.150468217565957,0.086894583351063,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_3_continuation_2,3,continuation,-3.033262803766667,-3.1107798257466674,0.0775170219800003,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_3_continuation_3,3,continuation,-3.341339450346667,-3.2710378011022225,-0.0703016492444446,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_4_continuation_1,4,continuation,-2.6514376034180334,-2.7659639453868854,0.114526341968852,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_4_continuation_2,4,continuation,-2.7438936397491527,-2.7740155239033903,0.0301218841542376,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_4_continuation_3,4,continuation,-2.8853850285355933,-2.849119800738983,-0.0362652277966102,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_5_continuation_1,5,continuation,-2.701492646369118,-2.8003169790382354,0.0988243326691176,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_5_continuation_2,5,continuation,-2.872660781587879,-2.879908475165152,0.0072476935772725,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_5_continuation_3,5,continuation,-2.991638877312121,-2.9526207664333337,-0.0390181108787874,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_6_continuation_1,6,continuation,-2.7406527375315077,-2.841664980610959,0.1010122430794515,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_6_continuation_2,6,continuation,-2.8896692842788734,-2.902127333356338,0.0124580490774648,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
largest2,largest2_interval_6_continuation_3,6,continuation,-2.9888372288535208,-2.946814094022535,-0.0420231348309858,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest3,smallest3_interval_1_continuation_1,1,continuation,-2.680719375883333,-2.6758963269041662,-0.0048230489791669,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_1_continuation_2,1,continuation,-2.650734110348936,-2.697201343561702,0.0464672332127658,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_1_continuation_3,1,continuation,-2.295753479145833,-2.398502349991667,0.1027488708458337,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_2_continuation_1,2,continuation,-2.766016180134545,-2.7765985665345454,0.0105823864000003,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_2_continuation_2,2,continuation,-2.722909998285185,-2.750423290377778,0.0275132920925926,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_2_continuation_3,2,continuation,-2.4885439788127277,-2.525297130345454,0.0367531515327268,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_3_continuation_1,3,continuation,-2.717109316911111,-2.736227852974603,0.019118536063492,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_3_continuation_2,3,continuation,-2.6674120505387098,-2.7027080907,0.03529604016129,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_3_continuation_3,3,continuation,-2.535327245473016,-2.572211613825397,0.0368843683523811,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_4_continuation_1,4,continuation,-2.581506677539189,-2.5907749485027027,0.0092682709635139,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_4_continuation_2,4,continuation,-2.567647855578082,-2.623530975865753,0.055883120287671,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_4_continuation_3,4,continuation,-2.509169295083784,-2.562509072881081,0.0533397777972974,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_5_continuation_1,5,continuation,-2.533945599795294,-2.5386571548141177,0.0047115550188236,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_5_continuation_2,5,continuation,-2.542933509288096,-2.5938935051928573,0.0509599959047619,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_5_continuation_3,5,continuation,-2.5129670984258823,-2.5693664549788235,0.0563993565529412,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_6_continuation_1,6,continuation,-2.5504837034478256,-2.551178973540217,0.0006952700923914,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_6_continuation_2,6,continuation,-2.551675649738461,-2.60590303852967,0.054227388791209,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest3,smallest3_interval_6_continuation_3,6,continuation,-2.5053415713282607,-2.5421086187304347,0.0367670474021739,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_1_continuation_1,1,continuation,-2.8204704919145835,-2.829618136039583,0.0091476441249995,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_1_continuation_2,1,continuation,-3.038705704146808,-3.0338436694659574,-0.0048620346808507,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_1_continuation_3,1,continuation,-2.4653851192520837,-2.56128215805,0.0958970387979167,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_2_continuation_1,2,continuation,-2.971738780598182,-2.960285256107273,-0.0114535244909088,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_2_continuation_2,2,continuation,-3.130386069998148,-3.118604024257407,-0.0117820457407407,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_2_continuation_3,2,continuation,-2.6988389450236365,-2.7299603550109093,0.0311214099872727,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_3_continuation_1,3,continuation,-2.978824162828813,-2.9687192237779656,-0.0101049390508474,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_3_continuation_2,3,continuation,-3.149057585687931,-3.154858029998276,0.0058004443103447,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_3_continuation_3,3,continuation,-2.812501810472882,-2.8272997323898306,0.0147979219169487,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_4_continuation_1,4,continuation,-2.91004260632388,-2.9050076613417906,-0.0050349449820896,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_4_continuation_2,4,continuation,-3.048189336665152,-3.035153706968181,-0.01303562969697,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_4_continuation_3,4,continuation,-2.7460684706955227,-2.7642469264865674,0.0181784557910447,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_5_continuation_1,5,continuation,-2.784216269694872,-2.7700197270487177,-0.0141965426461538,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_5_continuation_2,5,continuation,-2.9067963440623377,-2.902929727218182,-0.0038666168441556,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_5_continuation_3,5,continuation,-2.7063408876858976,-2.729102501647436,0.022761613961538,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_6_continuation_1,6,continuation,-2.752136410103529,-2.742722634852941,-0.0094137752505885,False,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_6_continuation_2,6,continuation,-2.874570755878572,-2.881584712640477,0.0070139567619049,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
largest3,largest3_interval_6_continuation_3,6,continuation,-2.674973252481176,-2.6938205496058822,0.0188472971247062,True,gemma2-27b-instruct,continuation,3.0,Numerosity,True
smallest4,smallest4_interval_1_continuation_1,1,continuation,-2.9830311747482763,-2.9487399402310346,-0.0342912345172417,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_1_continuation_2,1,continuation,-2.9522026917037043,-2.930519387296297,-0.0216833044074071,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_1_continuation_3,1,continuation,-3.502640336296297,-3.597764757407408,0.0951244211111106,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_2_continuation_1,2,continuation,-2.677582531807317,-2.655375039082927,-0.02220749272439,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_2_continuation_2,2,continuation,-2.5469348620358976,-2.539998764292308,-0.0069360977435897,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_2_continuation_3,2,continuation,-2.8239781312153847,-2.903793335471795,0.0798152042564104,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_3_continuation_1,3,continuation,-2.659840036482979,-2.6431498433489367,-0.0166901931340421,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_3_continuation_2,3,continuation,-2.6011030415266667,-2.5962758389200005,-0.0048272026066662,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_3_continuation_3,3,continuation,-2.8563507086088893,-2.9175920281200005,0.0612413195111112,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_4_continuation_1,4,continuation,-2.3576027294491806,-2.3913836874000003,0.0337809579508197,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_4_continuation_2,4,continuation,-2.406806816774576,-2.3791092699389838,-0.0276975468355926,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_4_continuation_3,4,continuation,-2.547417334023729,-2.5918861006,0.0444687665762706,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_5_continuation_1,5,continuation,-2.5462612580444444,-2.5792119772833337,0.0329507192388893,True,gemma2-27b-instruct,continuation,2.0,Numerosity,True
smallest4,smallest4_interval_5_continuation_2,5,continuation,-2.6673067369914283,-2.637838527505714,-0.0294682094857141,False,gemma2-27b-instruct,continuation,2.0,Numerosity,True
