sentence-id,interval-length,model,base_sentence_name,complexity,concept_tag,has_tag,item1_correct,item2_correct,both_correct,percent_items_correct,percent_both_correct
gravity,5,gemma2-9b-instruct,gravity_interval_5,3.0,Objectness,True,True,False,False,50.0,0
gravity,5,llama3.1-70b-instruct,gravity_interval_5,3.0,Objectness,True,True,False,False,50.0,0
gravity,5,llama3.1-8b-instruct,gravity_interval_5,3.0,Objectness,True,True,False,False,50.0,0
gravity,5,llama3.2-3b-instruct,gravity_interval_5,3.0,Objectness,True,True,True,True,100.0,100
gravity,5,mistral-7b-instruct-v0.3,gravity_interval_5,3.0,Objectness,True,True,False,False,50.0,0
gravity,5,mixtral-8x7b-instruct,gravity_interval_5,3.0,Objectness,True,False,False,False,0.0,0
gravity,6,gemma2-27b-instruct,gravity_interval_6,3.0,Objectness,True,False,False,False,0.0,0
gravity,6,gemma2-9b-instruct,gravity_interval_6,3.0,Objectness,True,True,False,False,50.0,0
gravity,6,llama3.1-70b-instruct,gravity_interval_6,3.0,Objectness,True,False,False,False,0.0,0
gravity,6,llama3.1-8b-instruct,gravity_interval_6,3.0,Objectness,True,True,False,False,50.0,0
gravity,6,llama3.2-3b-instruct,gravity_interval_6,3.0,Objectness,True,True,False,False,50.0,0
gravity,6,mistral-7b-instruct-v0.3,gravity_interval_6,3.0,Objectness,True,True,False,False,50.0,0
gravity,6,mixtral-8x7b-instruct,gravity_interval_6,3.0,Objectness,True,False,False,False,0.0,0
growing2,1,gemma2-27b-instruct,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,1,gemma2-9b-instruct,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,1,llama3.1-70b-instruct,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,1,llama3.1-8b-instruct,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,1,llama3.2-3b-instruct,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,1,mistral-7b-instruct-v0.3,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,1,mixtral-8x7b-instruct,growing2_interval_1,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,gemma2-27b-instruct,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,gemma2-9b-instruct,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,llama3.1-70b-instruct,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,llama3.1-8b-instruct,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,llama3.2-3b-instruct,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,mistral-7b-instruct-v0.3,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,2,mixtral-8x7b-instruct,growing2_interval_2,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,gemma2-27b-instruct,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,gemma2-9b-instruct,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,llama3.1-70b-instruct,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,llama3.1-8b-instruct,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,llama3.2-3b-instruct,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,mistral-7b-instruct-v0.3,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,3,mixtral-8x7b-instruct,growing2_interval_3,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,gemma2-27b-instruct,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,gemma2-9b-instruct,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,llama3.1-70b-instruct,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,llama3.1-8b-instruct,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,llama3.2-3b-instruct,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,mistral-7b-instruct-v0.3,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,4,mixtral-8x7b-instruct,growing2_interval_4,1.0,Temporal,True,True,True,True,100.0,100
growing2,5,gemma2-27b-instruct,growing2_interval_5,1.0,Temporal,True,True,True,True,100.0,100
growing2,5,gemma2-9b-instruct,growing2_interval_5,1.0,Temporal,True,True,True,True,100.0,100
growing2,5,llama3.1-70b-instruct,growing2_interval_5,1.0,Temporal,True,True,True,True,100.0,100
growing2,5,llama3.1-8b-instruct,growing2_interval_5,1.0,Temporal,True,True,True,True,100.0,100
growing2,5,llama3.2-3b-instruct,growing2_interval_5,1.0,Temporal,True,True,True,True,100.0,100
growing2,5,mistral-7b-instruct-v0.3,growing2_interval_5,1.0,Temporal,True,True,False,False,50.0,0
growing2,5,mixtral-8x7b-instruct,growing2_interval_5,1.0,Temporal,True,True,True,True,100.0,100
growing2,6,gemma2-27b-instruct,growing2_interval_6,1.0,Temporal,True,True,True,True,100.0,100
growing2,6,gemma2-9b-instruct,growing2_interval_6,1.0,Temporal,True,True,True,True,100.0,100
growing2,6,llama3.1-70b-instruct,growing2_interval_6,1.0,Temporal,True,True,True,True,100.0,100
growing2,6,llama3.1-8b-instruct,growing2_interval_6,1.0,Temporal,True,True,True,True,100.0,100
growing2,6,llama3.2-3b-instruct,growing2_interval_6,1.0,Temporal,True,True,True,True,100.0,100
growing2,6,mistral-7b-instruct-v0.3,growing2_interval_6,1.0,Temporal,True,True,False,False,50.0,0
growing2,6,mixtral-8x7b-instruct,growing2_interval_6,1.0,Temporal,True,True,True,True,100.0,100
injury_,1,gemma2-27b-instruct,injury__interval_1,2.0,Objectness,True,True,True,True,100.0,100
injury_,1,gemma2-9b-instruct,injury__interval_1,2.0,Objectness,True,True,True,True,100.0,100
injury_,1,llama3.1-70b-instruct,injury__interval_1,2.0,Objectness,True,False,False,False,0.0,0
injury_,1,llama3.1-8b-instruct,injury__interval_1,2.0,Objectness,True,True,False,False,50.0,0
injury_,1,llama3.2-3b-instruct,injury__interval_1,2.0,Objectness,True,True,False,False,50.0,0
injury_,1,mistral-7b-instruct-v0.3,injury__interval_1,2.0,Objectness,True,True,True,True,100.0,100
injury_,1,mixtral-8x7b-instruct,injury__interval_1,2.0,Objectness,True,True,True,True,100.0,100
injury_,2,gemma2-27b-instruct,injury__interval_2,2.0,Objectness,True,True,True,True,100.0,100
injury_,2,gemma2-9b-instruct,injury__interval_2,2.0,Objectness,True,True,True,True,100.0,100
injury_,2,llama3.1-70b-instruct,injury__interval_2,2.0,Objectness,True,True,True,True,100.0,100
injury_,2,llama3.1-8b-instruct,injury__interval_2,2.0,Objectness,True,True,False,False,50.0,0
injury_,2,llama3.2-3b-instruct,injury__interval_2,2.0,Objectness,True,True,True,True,100.0,100
injury_,2,mistral-7b-instruct-v0.3,injury__interval_2,2.0,Objectness,True,True,True,True,100.0,100
injury_,2,mixtral-8x7b-instruct,injury__interval_2,2.0,Objectness,True,True,True,True,100.0,100
injury_,3,gemma2-27b-instruct,injury__interval_3,2.0,Objectness,True,True,True,True,100.0,100
injury_,3,gemma2-9b-instruct,injury__interval_3,2.0,Objectness,True,True,True,True,100.0,100
injury_,3,llama3.1-70b-instruct,injury__interval_3,2.0,Objectness,True,True,False,False,50.0,0
injury_,3,llama3.1-8b-instruct,injury__interval_3,2.0,Objectness,True,True,False,False,50.0,0
injury_,3,llama3.2-3b-instruct,injury__interval_3,2.0,Objectness,True,True,False,False,50.0,0
injury_,3,mistral-7b-instruct-v0.3,injury__interval_3,2.0,Objectness,True,True,True,True,100.0,100
injury_,3,mixtral-8x7b-instruct,injury__interval_3,2.0,Objectness,True,True,True,True,100.0,100
injury_,4,gemma2-27b-instruct,injury__interval_4,2.0,Objectness,True,True,True,True,100.0,100
injury_,4,gemma2-9b-instruct,injury__interval_4,2.0,Objectness,True,True,True,True,100.0,100
injury_,4,llama3.1-70b-instruct,injury__interval_4,2.0,Objectness,True,True,False,False,50.0,0
injury_,4,llama3.1-8b-instruct,injury__interval_4,2.0,Objectness,True,True,True,True,100.0,100
injury_,4,llama3.2-3b-instruct,injury__interval_4,2.0,Objectness,True,True,False,False,50.0,0
injury_,4,mistral-7b-instruct-v0.3,injury__interval_4,2.0,Objectness,True,True,True,True,100.0,100
injury_,4,mixtral-8x7b-instruct,injury__interval_4,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,gemma2-27b-instruct,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,gemma2-9b-instruct,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,llama3.1-70b-instruct,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,llama3.1-8b-instruct,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,llama3.2-3b-instruct,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,mistral-7b-instruct-v0.3,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,5,mixtral-8x7b-instruct,injury__interval_5,2.0,Objectness,True,True,True,True,100.0,100
injury_,6,gemma2-27b-instruct,injury__interval_6,2.0,Objectness,True,True,True,True,100.0,100
injury_,6,gemma2-9b-instruct,injury__interval_6,2.0,Objectness,True,True,True,True,100.0,100
injury_,6,llama3.1-70b-instruct,injury__interval_6,2.0,Objectness,True,True,True,True,100.0,100
injury_,6,llama3.1-8b-instruct,injury__interval_6,2.0,Objectness,True,True,True,True,100.0,100
injury_,6,llama3.2-3b-instruct,injury__interval_6,2.0,Objectness,True,True,False,False,50.0,0
injury_,6,mistral-7b-instruct-v0.3,injury__interval_6,2.0,Objectness,True,True,True,True,100.0,100
injury_,6,mixtral-8x7b-instruct,injury__interval_6,2.0,Objectness,True,True,True,True,100.0,100
largest,1,gemma2-27b-instruct,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,1,gemma2-9b-instruct,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,1,llama3.1-70b-instruct,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,1,llama3.1-8b-instruct,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,1,llama3.2-3b-instruct,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,1,mistral-7b-instruct-v0.3,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,1,mixtral-8x7b-instruct,largest_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest,2,gemma2-27b-instruct,largest_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest,2,gemma2-9b-instruct,largest_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest,2,llama3.1-70b-instruct,largest_interval_2,2.0,Numerosity,True,False,False,False,0.0,0
largest,2,llama3.1-8b-instruct,largest_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest,2,llama3.2-3b-instruct,largest_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest,2,mistral-7b-instruct-v0.3,largest_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest,2,mixtral-8x7b-instruct,largest_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,gemma2-27b-instruct,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,gemma2-9b-instruct,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,llama3.1-70b-instruct,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,llama3.1-8b-instruct,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,llama3.2-3b-instruct,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,mistral-7b-instruct-v0.3,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,3,mixtral-8x7b-instruct,largest_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,gemma2-27b-instruct,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,gemma2-9b-instruct,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,llama3.1-70b-instruct,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,llama3.1-8b-instruct,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,llama3.2-3b-instruct,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,mistral-7b-instruct-v0.3,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,4,mixtral-8x7b-instruct,largest_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,gemma2-27b-instruct,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,gemma2-9b-instruct,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,llama3.1-70b-instruct,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,llama3.1-8b-instruct,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,llama3.2-3b-instruct,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,mistral-7b-instruct-v0.3,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,5,mixtral-8x7b-instruct,largest_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest,6,gemma2-27b-instruct,largest_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest,6,gemma2-9b-instruct,largest_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest,6,llama3.1-70b-instruct,largest_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest,6,llama3.1-8b-instruct,largest_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest,6,llama3.2-3b-instruct,largest_interval_6,2.0,Numerosity,True,False,False,False,0.0,0
largest,6,mistral-7b-instruct-v0.3,largest_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest,6,mixtral-8x7b-instruct,largest_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest2,1,gemma2-27b-instruct,largest2_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest2,1,gemma2-9b-instruct,largest2_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest2,1,llama3.1-70b-instruct,largest2_interval_1,2.0,Numerosity,True,True,True,True,100.0,100
largest2,1,llama3.1-8b-instruct,largest2_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest2,1,llama3.2-3b-instruct,largest2_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest2,1,mistral-7b-instruct-v0.3,largest2_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest2,1,mixtral-8x7b-instruct,largest2_interval_1,2.0,Numerosity,True,False,True,False,50.0,0
largest2,2,gemma2-27b-instruct,largest2_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest2,2,gemma2-9b-instruct,largest2_interval_2,2.0,Numerosity,True,True,True,True,100.0,100
largest2,2,llama3.1-70b-instruct,largest2_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest2,2,llama3.1-8b-instruct,largest2_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest2,2,llama3.2-3b-instruct,largest2_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest2,2,mistral-7b-instruct-v0.3,largest2_interval_2,2.0,Numerosity,True,True,True,True,100.0,100
largest2,2,mixtral-8x7b-instruct,largest2_interval_2,2.0,Numerosity,True,False,False,False,0.0,0
largest2,3,gemma2-27b-instruct,largest2_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest2,3,gemma2-9b-instruct,largest2_interval_3,2.0,Numerosity,True,True,True,True,100.0,100
largest2,3,llama3.1-70b-instruct,largest2_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest2,3,llama3.1-8b-instruct,largest2_interval_3,2.0,Numerosity,True,False,True,False,50.0,0
largest2,3,llama3.2-3b-instruct,largest2_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest2,3,mistral-7b-instruct-v0.3,largest2_interval_3,2.0,Numerosity,True,True,True,True,100.0,100
largest2,3,mixtral-8x7b-instruct,largest2_interval_3,2.0,Numerosity,True,False,True,False,50.0,0
largest2,4,gemma2-27b-instruct,largest2_interval_4,2.0,Numerosity,True,True,True,True,100.0,100
largest2,4,gemma2-9b-instruct,largest2_interval_4,2.0,Numerosity,True,True,True,True,100.0,100
largest2,4,llama3.1-70b-instruct,largest2_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest2,4,llama3.1-8b-instruct,largest2_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest2,4,llama3.2-3b-instruct,largest2_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest2,4,mistral-7b-instruct-v0.3,largest2_interval_4,2.0,Numerosity,True,True,True,True,100.0,100
largest2,4,mixtral-8x7b-instruct,largest2_interval_4,2.0,Numerosity,True,False,True,False,50.0,0
largest2,5,gemma2-27b-instruct,largest2_interval_5,2.0,Numerosity,True,True,True,True,100.0,100
largest2,5,gemma2-9b-instruct,largest2_interval_5,2.0,Numerosity,True,True,True,True,100.0,100
largest2,5,llama3.1-70b-instruct,largest2_interval_5,2.0,Numerosity,True,True,True,True,100.0,100
largest2,5,llama3.1-8b-instruct,largest2_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest2,5,llama3.2-3b-instruct,largest2_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest2,5,mistral-7b-instruct-v0.3,largest2_interval_5,2.0,Numerosity,True,True,True,True,100.0,100
largest2,5,mixtral-8x7b-instruct,largest2_interval_5,2.0,Numerosity,True,False,True,False,50.0,0
largest2,6,gemma2-27b-instruct,largest2_interval_6,2.0,Numerosity,True,True,True,True,100.0,100
largest2,6,gemma2-9b-instruct,largest2_interval_6,2.0,Numerosity,True,True,True,True,100.0,100
largest2,6,llama3.1-70b-instruct,largest2_interval_6,2.0,Numerosity,True,False,False,False,0.0,0
largest2,6,llama3.1-8b-instruct,largest2_interval_6,2.0,Numerosity,True,True,True,True,100.0,100
largest2,6,llama3.2-3b-instruct,largest2_interval_6,2.0,Numerosity,True,True,True,True,100.0,100
largest2,6,mistral-7b-instruct-v0.3,largest2_interval_6,2.0,Numerosity,True,True,True,True,100.0,100
largest2,6,mixtral-8x7b-instruct,largest2_interval_6,2.0,Numerosity,True,False,True,False,50.0,0
largest3,1,gemma2-27b-instruct,largest3_interval_1,3.0,Numerosity,True,True,False,False,50.0,0
largest3,1,gemma2-9b-instruct,largest3_interval_1,3.0,Numerosity,True,True,True,True,100.0,100
largest3,1,llama3.1-70b-instruct,largest3_interval_1,3.0,Numerosity,True,False,True,False,50.0,0
largest3,1,llama3.1-8b-instruct,largest3_interval_1,3.0,Numerosity,True,False,True,False,50.0,0
largest3,1,llama3.2-3b-instruct,largest3_interval_1,3.0,Numerosity,True,False,True,False,50.0,0
largest3,1,mistral-7b-instruct-v0.3,largest3_interval_1,3.0,Numerosity,True,False,False,False,0.0,0
largest3,1,mixtral-8x7b-instruct,largest3_interval_1,3.0,Numerosity,True,False,True,False,50.0,0
largest3,2,gemma2-27b-instruct,largest3_interval_2,3.0,Numerosity,True,True,False,False,50.0,0
largest3,2,gemma2-9b-instruct,largest3_interval_2,3.0,Numerosity,True,True,True,True,100.0,100
largest3,2,llama3.1-70b-instruct,largest3_interval_2,3.0,Numerosity,True,False,True,False,50.0,0
largest3,2,llama3.1-8b-instruct,largest3_interval_2,3.0,Numerosity,True,False,False,False,0.0,0
largest3,2,llama3.2-3b-instruct,largest3_interval_2,3.0,Numerosity,True,False,True,False,50.0,0
largest3,2,mistral-7b-instruct-v0.3,largest3_interval_2,3.0,Numerosity,True,False,False,False,0.0,0
largest3,2,mixtral-8x7b-instruct,largest3_interval_2,3.0,Numerosity,True,False,True,False,50.0,0
largest3,3,gemma2-27b-instruct,largest3_interval_3,3.0,Numerosity,True,True,False,False,50.0,0
largest3,3,gemma2-9b-instruct,largest3_interval_3,3.0,Numerosity,True,True,True,True,100.0,100
largest3,3,llama3.1-70b-instruct,largest3_interval_3,3.0,Numerosity,True,False,True,False,50.0,0
largest3,3,llama3.1-8b-instruct,largest3_interval_3,3.0,Numerosity,True,False,True,False,50.0,0
largest3,3,llama3.2-3b-instruct,largest3_interval_3,3.0,Numerosity,True,False,False,False,0.0,0
largest3,3,mistral-7b-instruct-v0.3,largest3_interval_3,3.0,Numerosity,True,False,False,False,0.0,0
largest3,3,mixtral-8x7b-instruct,largest3_interval_3,3.0,Numerosity,True,False,True,False,50.0,0
largest3,4,gemma2-27b-instruct,largest3_interval_4,3.0,Numerosity,True,True,False,False,50.0,0
largest3,4,gemma2-9b-instruct,largest3_interval_4,3.0,Numerosity,True,True,True,True,100.0,100
largest3,4,llama3.1-70b-instruct,largest3_interval_4,3.0,Numerosity,True,True,False,False,50.0,0
largest3,4,llama3.1-8b-instruct,largest3_interval_4,3.0,Numerosity,True,False,True,False,50.0,0
largest3,4,llama3.2-3b-instruct,largest3_interval_4,3.0,Numerosity,True,False,False,False,0.0,0
largest3,4,mistral-7b-instruct-v0.3,largest3_interval_4,3.0,Numerosity,True,False,False,False,0.0,0
largest3,4,mixtral-8x7b-instruct,largest3_interval_4,3.0,Numerosity,True,False,True,False,50.0,0
largest3,5,gemma2-27b-instruct,largest3_interval_5,3.0,Numerosity,True,True,False,False,50.0,0
largest3,5,gemma2-9b-instruct,largest3_interval_5,3.0,Numerosity,True,False,True,False,50.0,0
largest3,5,llama3.1-70b-instruct,largest3_interval_5,3.0,Numerosity,True,False,False,False,0.0,0
largest3,5,llama3.1-8b-instruct,largest3_interval_5,3.0,Numerosity,True,False,False,False,0.0,0
largest3,5,llama3.2-3b-instruct,largest3_interval_5,3.0,Numerosity,True,False,False,False,0.0,0
largest3,5,mistral-7b-instruct-v0.3,largest3_interval_5,3.0,Numerosity,True,False,True,False,50.0,0
largest3,5,mixtral-8x7b-instruct,largest3_interval_5,3.0,Numerosity,True,False,False,False,0.0,0
largest3,6,gemma2-27b-instruct,largest3_interval_6,3.0,Numerosity,True,True,False,False,50.0,0
largest3,6,gemma2-9b-instruct,largest3_interval_6,3.0,Numerosity,True,False,True,False,50.0,0
largest3,6,llama3.1-70b-instruct,largest3_interval_6,3.0,Numerosity,True,False,True,False,50.0,0
largest3,6,llama3.1-8b-instruct,largest3_interval_6,3.0,Numerosity,True,False,True,False,50.0,0
largest3,6,llama3.2-3b-instruct,largest3_interval_6,3.0,Numerosity,True,False,True,False,50.0,0
largest3,6,mistral-7b-instruct-v0.3,largest3_interval_6,3.0,Numerosity,True,False,True,False,50.0,0
largest3,6,mixtral-8x7b-instruct,largest3_interval_6,3.0,Numerosity,True,False,True,False,50.0,0
largest4,1,gemma2-27b-instruct,largest4_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest4,1,gemma2-9b-instruct,largest4_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest4,1,llama3.1-70b-instruct,largest4_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest4,1,llama3.1-8b-instruct,largest4_interval_1,2.0,Numerosity,True,False,False,False,0.0,0
largest4,1,llama3.2-3b-instruct,largest4_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest4,1,mistral-7b-instruct-v0.3,largest4_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest4,1,mixtral-8x7b-instruct,largest4_interval_1,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,gemma2-27b-instruct,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,gemma2-9b-instruct,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,llama3.1-70b-instruct,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,llama3.1-8b-instruct,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,llama3.2-3b-instruct,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,mistral-7b-instruct-v0.3,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,2,mixtral-8x7b-instruct,largest4_interval_2,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,gemma2-27b-instruct,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,gemma2-9b-instruct,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,llama3.1-70b-instruct,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,llama3.1-8b-instruct,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,llama3.2-3b-instruct,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,mistral-7b-instruct-v0.3,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,3,mixtral-8x7b-instruct,largest4_interval_3,2.0,Numerosity,True,True,False,False,50.0,0
largest4,4,gemma2-27b-instruct,largest4_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest4,4,gemma2-9b-instruct,largest4_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest4,4,llama3.1-70b-instruct,largest4_interval_4,2.0,Numerosity,True,True,True,True,100.0,100
largest4,4,llama3.1-8b-instruct,largest4_interval_4,2.0,Numerosity,True,True,True,True,100.0,100
largest4,4,llama3.2-3b-instruct,largest4_interval_4,2.0,Numerosity,True,True,True,True,100.0,100
largest4,4,mistral-7b-instruct-v0.3,largest4_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest4,4,mixtral-8x7b-instruct,largest4_interval_4,2.0,Numerosity,True,True,False,False,50.0,0
largest4,5,gemma2-27b-instruct,largest4_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest4,5,gemma2-9b-instruct,largest4_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest4,5,llama3.1-70b-instruct,largest4_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest4,5,llama3.1-8b-instruct,largest4_interval_5,2.0,Numerosity,True,True,True,True,100.0,100
largest4,5,llama3.2-3b-instruct,largest4_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest4,5,mistral-7b-instruct-v0.3,largest4_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest4,5,mixtral-8x7b-instruct,largest4_interval_5,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,gemma2-27b-instruct,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,gemma2-9b-instruct,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,llama3.1-70b-instruct,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,llama3.1-8b-instruct,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,llama3.2-3b-instruct,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,mistral-7b-instruct-v0.3,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
largest4,6,mixtral-8x7b-instruct,largest4_interval_6,2.0,Numerosity,True,True,False,False,50.0,0
light,1,gemma2-27b-instruct,light_interval_1,3.0,Geometry,True,True,False,False,50.0,0
light,1,gemma2-9b-instruct,light_interval_1,3.0,Geometry,True,True,True,True,100.0,100
light,1,llama3.1-70b-instruct,light_interval_1,3.0,Geometry,True,True,False,False,50.0,0
light,1,llama3.1-8b-instruct,light_interval_1,3.0,Geometry,True,True,False,False,50.0,0
light,1,llama3.2-3b-instruct,light_interval_1,3.0,Geometry,True,True,False,False,50.0,0
light,1,mistral-7b-instruct-v0.3,light_interval_1,3.0,Geometry,True,True,False,False,50.0,0
