Unnamed: 0,ResponseId,attention,sentence_name,answer,survey,row_id,score,sentence_id,probe_type,probe_number,interval_length,version,complexity,concept_tag
864,R_7TUgWuydE0cBlYu,7,slowertruthvaluequery1,False,6,279,0,slower,truth_value,1,3,shuffled,2.0,temporal
865,R_7TUgWuydE0cBlYu,7,age2truthvaluequery2,False,6,280,1,age2,truth_value,2,4,shuffled,1.0,temporal
866,R_7TUgWuydE0cBlYu,7,daytruthvaluequery1,True,6,281,1,day,truth_value,1,0,shuffled,1.0,temporal
867,R_7TUgWuydE0cBlYu,7,drytruthvaluequery2,True,6,282,0,dry,truth_value,2,5,shuffled,2.0,objectness
868,R_7TUgWuydE0cBlYu,7,taste2truthvaluequery2,True,6,283,0,taste2,truth_value,2,2,shuffled,1.0,temporal
869,R_7TUgWuydE0cBlYu,7,abovetruthvaluequery2,False,6,284,1,above,truth_value,2,5,shuffled,1.0,geometry
870,R_7TUgWuydE0cBlYu,7,surprisetruthvaluequery1,True,6,285,1,surprise,truth_value,1,5,shuffled,1.0,social
871,R_7TUgWuydE0cBlYu,7,besidestruthvaluequery2,False,6,286,1,besides,truth_value,2,4,shuffled,2.0,geometry
872,R_7TUgWuydE0cBlYu,7,goaldirectednesstruthvaluequery1,True,6,287,1,goaldirectedness,truth_value,1,3,shuffled,2.0,social
873,R_7TUgWuydE0cBlYu,7,directionstruthvaluequery1,True,6,288,1,directions,truth_value,1,1,shuffled,1.0,geometry
884,R_8DSE1mwBmRza31B,7,goingtruthvaluequery1,False,6,553,1,going,truth_value,1,5,shuffled,1.0,social
885,R_8DSE1mwBmRza31B,7,eatingtruthvaluequery1,False,6,554,1,eating,truth_value,1,4,shuffled,1.0,objectness
886,R_8DSE1mwBmRza31B,7,slowertruthvaluequery1,False,6,555,0,slower,truth_value,1,3,shuffled,2.0,temporal
887,R_8DSE1mwBmRza31B,7,age2truthvaluequery2,False,6,556,1,age2,truth_value,2,4,shuffled,1.0,temporal
888,R_8DSE1mwBmRza31B,7,daytruthvaluequery1,True,6,557,1,day,truth_value,1,0,shuffled,1.0,temporal
889,R_8DSE1mwBmRza31B,7,drytruthvaluequery2,False,6,558,1,dry,truth_value,2,5,shuffled,2.0,objectness
890,R_8DSE1mwBmRza31B,7,taste2truthvaluequery2,True,6,559,0,taste2,truth_value,2,2,shuffled,1.0,temporal
891,R_8DSE1mwBmRza31B,7,abovetruthvaluequery2,False,6,560,1,above,truth_value,2,5,shuffled,1.0,geometry
892,R_8DSE1mwBmRza31B,7,surprisetruthvaluequery1,True,6,561,1,surprise,truth_value,1,5,shuffled,1.0,social
893,R_8DSE1mwBmRza31B,7,besidestruthvaluequery2,False,6,562,1,besides,truth_value,2,4,shuffled,2.0,geometry
894,R_8DSE1mwBmRza31B,7,goaldirectednesstruthvaluequery1,True,6,563,1,goaldirectedness,truth_value,1,3,shuffled,2.0,social
895,R_8DSE1mwBmRza31B,7,directionstruthvaluequery1,True,6,564,1,directions,truth_value,1,1,shuffled,1.0,geometry
906,R_8Qy8p24wqPl6p9n,5,goingtruthvaluequery1,True,6,93,1,going,truth_value,1,5,shuffled,1.0,social
907,R_8Qy8p24wqPl6p9n,5,eatingtruthvaluequery1,False,6,94,1,eating,truth_value,1,4,shuffled,1.0,objectness
908,R_8Qy8p24wqPl6p9n,5,slowertruthvaluequery1,True,6,95,1,slower,truth_value,1,3,shuffled,2.0,temporal
909,R_8Qy8p24wqPl6p9n,5,age2truthvaluequery2,False,6,96,1,age2,truth_value,2,4,shuffled,1.0,temporal
910,R_8Qy8p24wqPl6p9n,5,daytruthvaluequery1,True,6,97,1,day,truth_value,1,0,shuffled,1.0,temporal
911,R_8Qy8p24wqPl6p9n,5,drytruthvaluequery2,True,6,98,0,dry,truth_value,2,5,shuffled,2.0,objectness
912,R_8Qy8p24wqPl6p9n,5,taste2truthvaluequery2,True,6,99,0,taste2,truth_value,2,2,shuffled,1.0,temporal
913,R_8Qy8p24wqPl6p9n,5,abovetruthvaluequery2,False,6,100,1,above,truth_value,2,5,shuffled,1.0,geometry
914,R_8Qy8p24wqPl6p9n,5,surprisetruthvaluequery1,True,6,101,1,surprise,truth_value,1,5,shuffled,1.0,social
915,R_8Qy8p24wqPl6p9n,5,besidestruthvaluequery2,False,6,102,1,besides,truth_value,2,4,shuffled,2.0,geometry
916,R_8Qy8p24wqPl6p9n,5,goaldirectednesstruthvaluequery1,True,6,103,1,goaldirectedness,truth_value,1,3,shuffled,2.0,social
917,R_8Qy8p24wqPl6p9n,5,directionstruthvaluequery1,True,6,104,1,directions,truth_value,1,1,shuffled,1.0,geometry
928,R_8ZP9f4t8l9cLCIg,7,goingtruthvaluequery1,False,6,1,1,going,truth_value,1,5,shuffled,1.0,social
929,R_8ZP9f4t8l9cLCIg,7,eatingtruthvaluequery1,False,6,2,1,eating,truth_value,1,4,shuffled,1.0,objectness
930,R_8ZP9f4t8l9cLCIg,7,slowertruthvaluequery1,True,6,3,1,slower,truth_value,1,3,shuffled,2.0,temporal
931,R_8ZP9f4t8l9cLCIg,7,age2truthvaluequery2,False,6,4,1,age2,truth_value,2,4,shuffled,1.0,temporal
932,R_8ZP9f4t8l9cLCIg,7,daytruthvaluequery1,True,6,5,1,day,truth_value,1,0,shuffled,1.0,temporal
933,R_8ZP9f4t8l9cLCIg,7,drytruthvaluequery2,False,6,6,1,dry,truth_value,2,5,shuffled,2.0,objectness
934,R_8ZP9f4t8l9cLCIg,7,taste2truthvaluequery2,False,6,7,1,taste2,truth_value,2,2,shuffled,1.0,temporal
935,R_8ZP9f4t8l9cLCIg,7,abovetruthvaluequery2,False,6,8,1,above,truth_value,2,5,shuffled,1.0,geometry
936,R_8ZP9f4t8l9cLCIg,7,surprisetruthvaluequery1,True,6,9,1,surprise,truth_value,1,5,shuffled,1.0,social
937,R_8ZP9f4t8l9cLCIg,7,besidestruthvaluequery2,False,6,10,1,besides,truth_value,2,4,shuffled,2.0,geometry
938,R_8ZP9f4t8l9cLCIg,7,goaldirectednesstruthvaluequery1,True,6,11,1,goaldirectedness,truth_value,1,3,shuffled,2.0,social
939,R_8ZP9f4t8l9cLCIg,7,directionstruthvaluequery1,True,6,12,1,directions,truth_value,1,1,shuffled,1.0,geometry
